Anchor_Name,Anchor_Color,FPT_Price,FPT_Stock,Anchor_Full,CPS_Match,CPS_Price,CPS_Stock,CPS_Score,HoangHa_Match,HoangHa_Price,HoangHa_Stock,HoangHa_Score,Viettel_Match,Viettel_Price,Viettel_Stock,Viettel_Score,DDV_Match,DDV_Price,DDV_Stock,DDV_Score,MW_Match,MW_Price,MW_Stock,MW_Score
iPad Air 13 inch M3 2025 WiFi + Cellular 512GB,Tím,34590000,No,iPad Air 13 inch M3 2025 WiFi + Cellular 512GB Tím,iPad Air 11 inch M3 Wifi 512GB 2025,24290000.0,Yes,0.9789974093437195,iPad Air M3 11 inch Wifi (512GB),22890000.0,No,0.9476432800292969,iPad Air (M3) 11 inch WIFI 512GB,23490000.0,No,0.9037368297576904,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9406605958938599,iPad Air M3 11 inch WiFi 512GB,24490000.0,No,0.9588332772254944
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Xanh dương,23290000,Yes,iPad Air 11 inch M3 2025 WiFi + Cellular 256GB Xanh dương,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9846040606498718,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9679781794548035,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.907469630241394,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9465556740760803,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9653692841529846
iPad mini 7 2024 Wifi + Cellular 128GB,Xanh dương,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Xanh dương,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9822279214859009,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.9320290088653564,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.8939664959907532,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9747113585472107,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9481561779975891
iPad Air 11 inch M2 2024 Wifi 256GB,Trắng,19490000,No,iPad Air 11 inch M2 2024 Wifi 256GB Trắng,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9776021838188171,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9750145673751831,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9035226702690125,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9466258883476257,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9732902646064758
iPad Air 13 inch M3 2025 WiFi 128GB,Ánh Sao,21190000,Yes,iPad Air 13 inch M3 2025 WiFi 128GB Ánh Sao,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.9718958735466003,iPad Air M3 13 inch Wifi (128GB),19990000.0,No,0.9734514355659485,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.907206118106842,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13490000.0,Yes,0.9582701325416565,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.9667226672172546
iPad mini 7 2024 Wifi 128GB,Xám không gian,11790000,Yes,iPad mini 7 2024 Wifi 128GB Xám không gian,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9556739330291748,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.939583957195282,iPad Mini 7 WIFI 256GB,13990000.0,Yes,0.9032604694366455,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9492343068122864,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9440248608589172
iPad Air 11 inch M3 2025 WiFi 128GB,Tím,15790000,Yes,iPad Air 11 inch M3 2025 WiFi 128GB Tím,iPad Air 11 inch M3 Wifi 128GB 2025,15890000.0,Yes,0.990991473197937,iPad Air M3 11 inch Wifi (128GB),14990000.0,Yes,0.9717062711715698,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9097772240638733,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9703665375709534,iPad Air M3 11 inch WiFi 128GB,15790000.0,Yes,0.9849608540534973
iPad Pro 11 inch M4 2024 Wifi 256GB,Bạc,27990000,No,iPad Pro 11 inch M4 2024 Wifi 256GB Bạc,iPad Pro M4 13 inch Wifi 256GB,36290000.0,No,0.9780986309051514,iPad A16 11 inch Wifi (256GB),10990000.0,No,0.9505067467689514,iPad Pro M5 13 inch WIFI 256GB,38990000.0,Yes,0.9679836630821228,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9550818204879761,iPad Pro M5 11 inch WiFi 256GB,29990000.0,Yes,0.9584503769874573
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Ánh Sao,23290000,Yes,iPad Air 11 inch M3 2025 WiFi + Cellular 256GB Ánh Sao,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9695354104042053,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9637413024902344,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.8977539539337158,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9379218816757202,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9529412984848022
iPad mini 7 2024 Wifi + Cellular 128GB,Ánh Sao,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Ánh Sao,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9630748629570007,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.9191796779632568,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.8852196931838989,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9685836434364319,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9354056715965271
iPad Air 11 inch M2 2024 Wifi 256GB,Xám,19490000,No,iPad Air 11 inch M2 2024 Wifi 256GB Xám,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9910118579864502,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9773061275482178,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9067279100418091,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13490000.0,Yes,0.9483585953712463,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.975117564201355
iPad Air 13 inch M3 2025 WiFi 128GB,Tím,21190000,Yes,iPad Air 13 inch M3 2025 WiFi 128GB Tím,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.991645336151123,iPad Air M3 13 inch Wifi (128GB),19990000.0,No,0.9707940220832825,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9133626222610474,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9679322838783264,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.9850921034812927
iPad mini 7 2024 Wifi 128GB,Xanh dương,11790000,Yes,iPad mini 7 2024 Wifi 128GB Xanh dương,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,1.0000005960464478,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.946089506149292,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.9140059947967529,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9904795289039612,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9668596982955933
iPad Air 13 inch M3 2025 WiFi + Cellular 1TB,Ánh Sao,40190000,No,iPad Air 13 inch M3 2025 WiFi + Cellular 1TB Ánh Sao,iPad Air 11 inch M3 Wifi 128GB 2025,15890000.0,Yes,0.9476301074028015,iPad Air M3 13 inch Wifi (512GB),28590000.0,No,0.9425825476646423,iPad Air (Gen 6) M2 13 inch WIFI 5G 128GB,26490000.0,No,0.8808066844940186,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9269043207168579,iPad Air M3 11 inch WiFi 128GB,15790000.0,Yes,0.9179335832595825
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB,Xám không gian,23290000,Yes,iPad Air 11 inch M3 2025 WiFi + Cellular 256GB Xám không gian,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9599146842956543,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9451978802680969,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9276790022850037,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9292751550674438,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9480658769607544
iPad mini 7 2024 Wifi + Cellular 128GB,Tím,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Tím,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9792222380638123,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.9151372313499451,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.8727446794509888,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9687946438789368,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9507545232772827
iPad Air 11 inch M2 2024 Wifi 256GB,Xanh dương,19490000,No,iPad Air 11 inch M2 2024 Wifi 256GB Xanh dương,iPad Air 11 inch M3 Wifi 256GB 2025,18790000.0,Yes,0.9876087307929993,iPad Air M3 11 inch Wifi (256GB),17990000.0,No,0.9803971648216248,iPad Air (M3) 11 inch WIFI 256GB,18490000.0,Yes,0.9086298942565918,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9548108577728271,iPad Air M3 11 inch WiFi 256GB,19090000.0,No,0.9761160016059875
iPad Air 13 inch M3 2025 WiFi 128GB,Xám không gian,21190000,Yes,iPad Air 13 inch M3 2025 WiFi 128GB Xám không gian,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.9627774357795715,iPad Air M3 13 inch Wifi (128GB),19990000.0,No,0.9441266059875488,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.9407411813735962,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9513183832168579,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.9614155888557434
iPad mini 7 2024 Wifi 128GB,Tím,11790000,Yes,iPad mini 7 2024 Wifi 128GB Tím,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,1.0000001192092896,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.9342471957206726,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.895204484462738,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9867730140686035,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.973513662815094
iPad Air 13 inch M3 2025 WiFi + Cellular 1TB,Tím,40190000,No,iPad Air 13 inch M3 2025 WiFi + Cellular 1TB Tím,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.9554529190063477,iPad Air M3 13 inch Wifi (512GB),28590000.0,No,0.9351417422294617,iPad Air (Gen 6) M2 13 inch WIFI 5G 128GB,26490000.0,No,0.8761609196662903,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9262070655822754,iPad Air M3 11 inch WiFi 128GB,15790000.0,Yes,0.9222652316093445
iPad Pro 11 inch M4 2024 Wifi 256GB,Ðen,27990000,No,iPad Pro 11 inch M4 2024 Wifi 256GB Ðen,iPad Pro M4 13 inch Wifi 256GB,36290000.0,Yes,0.9669375419616699,iPad A16 11 inch Wifi (256GB),10990000.0,No,0.9470456838607788,iPad Pro M5 13 inch WIFI 256GB,38990000.0,Yes,0.9544883966445923,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9560752511024475,iPad Pro M5 11 inch WiFi 256GB,29990000.0,Yes,0.9575974345207214
iPad mini 7 2024 Wifi 128GB,Ánh Sao,11790000,Yes,iPad mini 7 2024 Wifi 128GB Ánh Sao,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9797438383102417,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.9281051158905029,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.907494068145752,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9831545352935791,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9540234208106995
iPad Air 13 inch M3 2025 WiFi 128GB,Xanh dương,21190000,Yes,iPad Air 13 inch M3 2025 WiFi 128GB Xanh dương,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.9929447174072266,iPad Air M3 13 inch Wifi (128GB),19990000.0,No,0.9763246178627014,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9212881326675415,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13490000.0,Yes,0.9723806977272034,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.983748733997345
iPad Air 13 inch M3 2025 WiFi + Cellular 1TB,Xám không gian,40190000,No,iPad Air 13 inch M3 2025 WiFi + Cellular 1TB Xám không gian,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.9470933675765991,iPad Air M3 13 inch Wifi (512GB),28590000.0,No,0.9280076622962952,iPad Air (M3) 13 inch WIFI 5G 128GB,24490000.0,No,0.9092790484428406,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9275420308113098,iPad Air M3 11 inch WiFi 128GB,15790000.0,Yes,0.9214975833892822
iPad Pro 11 inch M4 2024 Wifi 256GB,Bạc,27990000,No,iPad Pro 11 inch M4 2024 Wifi 256GB Bạc,iPad Pro M4 13 inch Wifi 256GB,36290000.0,No,0.9780986309051514,iPad A16 11 inch Wifi (256GB),10990000.0,No,0.9505067467689514,iPad Pro M5 13 inch WIFI 256GB,38990000.0,Yes,0.9679836630821228,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9550818204879761,iPad Pro M5 11 inch WiFi 256GB,29990000.0,Yes,0.9584503769874573
iPad mini 7 2024 Wifi + Cellular 128GB,Xám không gian,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Xám không gian,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9343379735946655,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.9265548586845398,iPad Mini 7 WIFI 256GB,13990000.0,Yes,0.8888529539108276,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9303550124168396,iPad mini 7 WiFi 256GB,14490000.0,Yes,0.9221660494804382
iPad Pro 11 M5 2025 WiFi 12GB 256GB,Bạc,29790000,Yes,iPad Pro 11 M5 2025 WiFi 12GB 256GB Bạc,iPad Pro M4 13 inch Wifi 256GB,36290000.0,No,0.9492365121841431,iPad A16 11 inch Wifi (256GB),10990000.0,No,0.9311811327934265,iPad Pro M5 13 inch WIFI 256GB,38990000.0,Yes,0.9615594148635864,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9406663179397583,iPad Pro M5 11 inch WiFi 256GB,29990000.0,Yes,0.953123152256012
iPad Air 13 inch M3 2025 WiFi + Cellular 1TB,Xanh dương,40190000,No,iPad Air 13 inch M3 2025 WiFi + Cellular 1TB Xanh dương,iPad Air 13 inch M3 Wifi 128GB 2025,21390000.0,Yes,0.9606297612190247,iPad Air M3 13 inch Wifi (512GB),28590000.0,No,0.9452809691429138,iPad Air (Gen 6) M2 13 inch WIFI 5G 128GB,26490000.0,No,0.8926326036453247,iPad Air M3 11 inch | 128GB Wifi Chính Hãng,13790000.0,Yes,0.9351544380187988,iPad Air M3 13 inch WiFi 128GB,21790000.0,Yes,0.9286894202232361
iPad mini 7 2024 Wifi + Cellular 128GB,Xanh dương,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Xanh dương,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9822279214859009,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.9320290088653564,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.8939664959907532,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9747113585472107,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9481561779975891
iPad mini 7 2024 Wifi 128GB,Xám không gian,11790000,Yes,iPad mini 7 2024 Wifi 128GB Xám không gian,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9556739330291748,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.939583957195282,iPad Mini 7 WIFI 256GB,13990000.0,Yes,0.9032604694366455,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9492343068122864,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9440248608589172
iPad Pro 11 M5 2025 WiFi + Cellular 12GB 256GB,Bạc,34990000,Yes,iPad Pro 11 M5 2025 WiFi + Cellular 12GB 256GB Bạc,iPad A16 Wifi 256GB 2025,11590000.0,Yes,0.931605875492096,iPad A16 11 inch Wifi (256GB),10990000.0,No,0.921810507774353,iPad Pro M5 13 inch WIFI 256GB,38990000.0,Yes,0.9435389041900635,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9355053901672363,iPad Pro M5 11 inch WiFi 256GB,29990000.0,Yes,0.9367787837982178
iPad Pro 13 M5 2025 WiFi 12GB 256GB,Bạc,39990000,Yes,iPad Pro 13 M5 2025 WiFi 12GB 256GB Bạc,iPad Pro M4 13 inch Wifi 256GB,36290000.0,No,0.9530417323112488,Máy tính bảng iPad Pro M5 13 inch Wi-Fi (256GB),38990000.0,No,0.9254160523414612,iPad Pro M5 13 inch WIFI 256GB,38990000.0,Yes,0.9628944396972656,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9339057207107544,iPad Pro M5 13 inch WiFi 256GB,39990000.0,Yes,0.9537481069564819
iPad Pro 11 inch M4 2024 Wifi 1TB,Bạc,45990000,No,iPad Pro 11 inch M4 2024 Wifi 1TB Bạc,iPad Pro M4 11 inch Wifi 1TB,36990000.0,Yes,0.9799212217330933,iPad A16 11 inch Wifi (512GB),16590000.0,No,0.9390180110931396,iPad Pro M5 13 inch WIFI 5G 1TB,59990000.0,Yes,0.944582462310791,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9413856267929077,iPad Pro M5 13 inch WiFi 512GB,45590000.0,Yes,0.9170259237289429
iPad mini 7 2024 Wifi + Cellular 128GB,Ánh Sao,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Ánh Sao,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9630748629570007,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.9191796779632568,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.8852196931838989,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9685836434364319,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9354056715965271
iPad mini 7 2024 Wifi 128GB,Xanh dương,11790000,Yes,iPad mini 7 2024 Wifi 128GB Xanh dương,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,1.0000005960464478,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.946089506149292,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.9140059947967529,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9904795289039612,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9668596982955933
iPad Pro 11 inch M4 2024 Wifi 1TB,Ðen,45990000,No,iPad Pro 11 inch M4 2024 Wifi 1TB Ðen,iPad Pro M4 11 inch Wifi 1TB,36990000.0,Yes,0.9553815126419067,iPad A16 11 inch Wifi (256GB),10990000.0,No,0.9182462096214294,iPad Pro M5 13 inch WIFI 5G 1TB,59990000.0,Yes,0.9337548613548279,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9324239492416382,iPad Pro M5 13 inch WiFi 512GB,45590000.0,Yes,0.9034144282341003
iPad Pro 13 M5 2025 WiFi + Cellular 12GB 256GB,Bạc,45190000,Yes,iPad Pro 13 M5 2025 WiFi + Cellular 12GB 256GB Bạc,iPad Pro M4 13 inch Wifi 256GB,36290000.0,No,0.9305280447006226,Máy tính bảng iPad Pro M5 13 inch Wi-Fi (256GB),38990000.0,No,0.9201319217681885,iPad Pro M5 13 inch WIFI 256GB,38990000.0,Yes,0.946170449256897,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9299279451370239,iPad Pro M5 13 inch WiFi 256GB,39990000.0,Yes,0.9370319247245789
iPad mini 7 2024 Wifi + Cellular 128GB,Tím,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Tím,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9792222380638123,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.9151372313499451,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.8727446794509888,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9687946438789368,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9507545232772827
"Macbook Air M4 13 inch 16GB/512GB | Chính hãng, giá tốt",Xanh Da Trời,27990000,No,"Macbook Air M4 13 inch 16GB/512GB | Chính hãng, giá tốt Xanh Da Trời",MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB,23990000.0,Yes,0.9384145140647888,MacBook Air M4 15.3 inch 10CPU 10GPU 16GB/512GB,33790000.0,No,0.9424333572387695,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.6812126636505127,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29690000.0,Yes,0.9713253974914551,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9581184983253479
iPad mini 7 2024 Wifi 128GB,Tím,11790000,Yes,iPad mini 7 2024 Wifi 128GB Tím,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,1.0000001192092896,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.9342471957206726,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.895204484462738,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9867730140686035,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.973513662815094
Macbook Air 13 M4 2025 10CPU/10GPU/24GB/512GB,Xanh Da Trời,32490000,Yes,Macbook Air 13 M4 2025 10CPU/10GPU/24GB/512GB Xanh Da Trời,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W,35590000.0,Yes,0.9562133550643921,MacBook Air M4 13.6 inch 10CPU 10GPU 24GB/512GB,34990000.0,No,0.9378517866134644,iPhone Air 256GB,25990000.0,Yes,0.6936255097389221,MacBook Air M4 13-inch 24GB/512GB Chính Hãng,33590000.0,Yes,0.9330106973648071,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.900036633014679
iPad mini 7 2024 Wifi 128GB,Ánh Sao,11790000,Yes,iPad mini 7 2024 Wifi 128GB Ánh Sao,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9797438979148865,iPad Mini 7 8.3 inch WiFi (128GB),11750000.0,Yes,0.9281052947044373,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.9074940085411072,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.983154296875,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9540234804153442
iPad mini 7 2024 Wifi + Cellular 128GB,Xám không gian,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Xám không gian,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9343379735946655,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.9265548586845398,iPad Mini 7 WIFI 256GB,13990000.0,Yes,0.8888529539108276,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9303550124168396,iPad mini 7 WiFi 256GB,14490000.0,Yes,0.9221660494804382
iPad Pro 11 inch M4 2024 Wifi 2TB,Bạc,57490000,No,iPad Pro 11 inch M4 2024 Wifi 2TB Bạc,iPad Pro M4 11 inch Wifi 2TB,45990000.0,Yes,0.9795786738395691,iPad A16 11 inch Wifi (512GB),16590000.0,No,0.9228686094284058,iPad Pro M5 13 inch WIFI 5G 1TB,59990000.0,Yes,0.9257810711860657,iPad A16 11 inch 2025 256GB Wifi Chính hãng,11390000.0,Yes,0.9208837151527405,iPad Pro M5 13 inch WiFi 512GB,45590000.0,Yes,0.9009160995483398
MacBook Air 15 inch M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W,Xanh dương,37890000,Yes,MacBook Air 15 inch M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W Xanh dương,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB Sạc 70W,24690000.0,Yes,0.9647681713104248,MacBook Air M3 13.6 inch 8CPU 10GPU 16GB/512GB,25490000.0,Yes,0.9787695407867432,iPad Air (M3) 13 inch WIFI 256GB,22990000.0,Yes,0.6987212896347046,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29690000.0,Yes,0.948464572429657,MacBook Air 13 inch M4 16GB/256GB Sạc 70W,25490000.0,Yes,0.9491754770278931
Macbook Air 13 M4 2025 10CPU/8GPU/16GB/256GB,Xanh Da Trời,23990000,Yes,Macbook Air 13 M4 2025 10CPU/8GPU/16GB/256GB Xanh Da Trời,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB,23990000.0,Yes,0.9602110981941223,MacBook Air M4 15.3 inch 10CPU 10GPU 16GB/256GB,28590000.0,Yes,0.9503822922706604,iPhone Air 256GB,25990000.0,Yes,0.7025673985481262,MacBook Air M2 2024 13-inch 16GB/256GB Chính Hãng,19190000.0,Yes,0.9318060278892517,MacBook Air 13 inch M4 24GB/256GB,30390000.0,No,0.9186554551124573
iPad mini 7 2024 Wifi + Cellular 128GB,Xanh dương,15690000,Yes,iPad mini 7 2024 Wifi + Cellular 128GB Xanh dương,iPad mini 7 2024 Wifi 128GB,11790000.0,Yes,0.9822279214859009,iPad Mini 7 8.3 inch WiFi (256GB),13990000.0,No,0.9320290088653564,iPad (A16) 11 inch WIFI 128GB,8690000.0,Yes,0.8939664959907532,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9747113585472107,iPad mini 7 WiFi 128GB,11790000.0,Yes,0.9481561779975891
iPad Pro 11 inch M4 2024 Wifi 2TB,Ðen,57490000,No,iPad Pro 11 inch M4 2024 Wifi 2TB Ðen,iPad Pro M4 11 inch Wifi 2TB,45990000.0,Yes,0.9512207508087158,iPad A16 11 inch Wifi (512GB),16590000.0,No,0.9000214338302612,iPad Pro M5 13 inch WIFI 5G 1TB,59990000.0,Yes,0.9164435267448425,iPad mini 7 2024 128GB Wifi Chính Hãng,11490000.0,Yes,0.9171801209449768,iPad Pro M5 13 inch WiFi 512GB,45590000.0,Yes,0.88620525598526
Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB,Ánh Sao,33990000,No,Macbook Air 15 M4 2025 10CPU/10GPU/16GB/512GB Ánh Sao,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W,34990000.0,No,0.9490882158279419,MacBook Air M4 15.3 inch 10CPU 10GPU 24GB/512GB,38890000.0,No,0.943367600440979,,,,,MacBook Air M4 13-inch 16GB/512GB Chính Hãng,29690000.0,Yes,0.930389404296875,MacBook Air 15 inch M4 24GB/512GB,38490000.0,No,0.9001936912536621
