Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Link;Tech_Specs;screenshot_name
iPhone 14 128GB;Trắng;Yes;16990000;13990000;2026-01-31;"Khuyến mãi

Giá và khuyến mãi dự kiến áp dụng đến 23:59 | 01/02
1

Tặng phiếu mua hàng Apple Watch trị giá 1,000,000đ

2

Tặng phiếu mua hàng Macbook trị giá 1,000,000đ

3

Phiếu mua hàng Airpods trị giá 500.000đ

4

Tặng Phiếu mua hàng mua sạc dự phòng (trừ AVA+, Hydrus); đồng hồ thông minh (trừ Apple); Tai nghe bluetooth và Loa bluetooth các hãng JBL, Marshall,Harman Kardon; Ốp lưng (trừ Apple) trị giá 100.000đ

5

Phiếu mua hàng mua Sim data 500GB 1 tháng trị giá 100,000đ Xem chi tiết

6

Thu cũ đổi mới: Giảm đến 2,000,000đ (Không kèm ưu đãi thanh toán qua cổng, mua kèm) Xem chi tiết";"Ưu đãi thanh toán Online (Click chọn để áp dụng)
 Giảm 250.000đ -
Xem chi tiết
Áp dụng sản phẩm từ 5.000.000đ trở lên.";https://www.thegioididong.com/dtdd/iphone-14;"Cấu hình & Bộ nhớ
Hệ điều hành:
iOS 17
Chip xử lý (CPU):
Apple A15 Bionic
Tốc độ CPU:
3.22 GHz
Chip đồ họa (GPU):
Apple GPU 5 nhân
RAM:
6 GB
Dung lượng lưu trữ:
128 GB
Dung lượng còn lại (khả dụng) khoảng:
113 GB
Danh bạ:
Không giới hạn
Camera & Màn hình
Pin & Sạc
Dung lượng pin:
3279 mAh
Loại pin:
Li-Ion
Hỗ trợ sạc tối đa:
20 W
Công nghệ pin:
Tiết kiệm pin
Sạc pin nhanh
Sạc không dây MagSafe
Sạc không dây
Tiện ích
Kết nối
Thiết kế & Chất liệu";Skipped
Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao;Vàng Hồng;Yes;12350000;10090000;2026-01-31;;;https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao;"Màn hình
Công nghệ màn hình:
OLED
Kích thước màn hình:
Hãng không công bố
Độ phân giải:
416 x 496 pixels
Kích thước mặt:
46 mm
Thiết kế
Tiện ích
Pin
Cấu hình & Kết nối
Thông tin khác";Skipped
Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean;Xanh Dương;No;0;0;2026-01-31;;;https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-lte-49mm-vien-titanium-day-ocean;"Màn hình
Thiết kế
Tiện ích
Pin
Cấu hình & Kết nối
Thông tin khác";DEBUG_OOS_Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean_Xanh Dương_003642.png
iPhone 13 128GB;Trắng;Yes;13990000;12490000;2026-01-31;"Khuyến mãi

Giá và khuyến mãi dự kiến áp dụng đến 23:59 | 01/02
1

Tặng phiếu mua hàng Apple Watch trị giá 1,000,000đ

2

Tặng phiếu mua hàng Macbook trị giá 1,000,000đ

3

Phiếu mua hàng Airpods trị giá 500.000đ

4

Tặng Phiếu mua hàng mua sạc dự phòng (trừ AVA+, Hydrus); đồng hồ thông minh (trừ Apple); Tai nghe bluetooth và Loa bluetooth các hãng JBL, Marshall,Harman Kardon; Ốp lưng (trừ Apple) trị giá 100.000đ

5

Phiếu mua hàng mua Sim data 500GB 1 tháng trị giá 100,000đ Xem chi tiết

6

Thu cũ đổi mới: Giảm đến 2,000,000đ (Không kèm ưu đãi thanh toán qua cổng, mua kèm) Xem chi tiết";"Ưu đãi thanh toán Online (Click chọn để áp dụng)
 Giảm 250.000đ -
Xem chi tiết
Áp dụng sản phẩm từ 5.000.000đ trở lên.";https://www.thegioididong.com/dtdd/iphone-13;"Cấu hình & Bộ nhớ
Hệ điều hành:
iOS 17
Chip xử lý (CPU):
Apple A15 Bionic
Tốc độ CPU:
3.22 GHz
Chip đồ họa (GPU):
Apple GPU 4 nhân
RAM:
4 GB
Dung lượng lưu trữ:
128 GB
Dung lượng còn lại (khả dụng) khoảng:
113 GB
Danh bạ:
Không giới hạn
Camera & Màn hình
Pin & Sạc
Tiện ích
Kết nối
Thiết kế & Chất liệu
 Hướng Dẫn Sử Dụng Tiếng Anh [PDF, 0.2MB]";Skipped
Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao;Đen bóng;Yes;0;12350000;2026-01-31;;;https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao;"Màn hình
Công nghệ màn hình:
OLED
Kích thước màn hình:
Hãng không công bố
Độ phân giải:
416 x 496 pixels
Kích thước mặt:
46 mm
Thiết kế
Tiện ích
Pin
Cấu hình & Kết nối
Thông tin khác";Skipped
Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean;Cam;No;0;0;2026-01-31;;;https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-lte-49mm-vien-titanium-day-ocean;"Màn hình
Công nghệ màn hình:
OLED
Kích thước màn hình:
1.92 inch
Độ phân giải:
410 x 502 pixels
Kích thước mặt:
49 mm
Thiết kế
Tiện ích
Pin
Cấu hình & Kết nối
Thông tin khác";DEBUG_OOS_Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean_Cam_003838.png
iPhone 14 128GB;Đen;Yes;16990000;13990000;2026-01-31;"Khuyến mãi

Giá và khuyến mãi dự kiến áp dụng đến 23:59 | 01/02
1

Tặng phiếu mua hàng Apple Watch trị giá 1,000,000đ

2

Tặng phiếu mua hàng Macbook trị giá 1,000,000đ

3

Phiếu mua hàng Airpods trị giá 500.000đ

4

Tặng Phiếu mua hàng mua sạc dự phòng (trừ AVA+, Hydrus); đồng hồ thông minh (trừ Apple); Tai nghe bluetooth và Loa bluetooth các hãng JBL, Marshall,Harman Kardon; Ốp lưng (trừ Apple) trị giá 100.000đ

5

Phiếu mua hàng mua Sim data 500GB 1 tháng trị giá 100,000đ Xem chi tiết

6

Thu cũ đổi mới: Giảm đến 2,000,000đ (Không kèm ưu đãi thanh toán qua cổng, mua kèm) Xem chi tiết";"Ưu đãi thanh toán Online (Click chọn để áp dụng)
 Giảm 250.000đ -
Xem chi tiết
Áp dụng sản phẩm từ 5.000.000đ trở lên.";https://www.thegioididong.com/dtdd/iphone-14;"Cấu hình & Bộ nhớ
Hệ điều hành:
iOS 17
Chip xử lý (CPU):
Apple A15 Bionic
Tốc độ CPU:
3.22 GHz
Chip đồ họa (GPU):
Apple GPU 5 nhân
RAM:
6 GB
Dung lượng lưu trữ:
128 GB
Dung lượng còn lại (khả dụng) khoảng:
113 GB
Danh bạ:
Không giới hạn
Camera & Màn hình
Pin & Sạc
Tiện ích
Kết nối
Thiết kế & Chất liệu";Skipped
iPhone 15 128GB;Vàng nhạt;No;18990000;16990000;2026-01-31;"Khuyến mãi

Giá và khuyến mãi dự kiến áp dụng đến 23:59 | 28/02
1

Tặng phiếu mua hàng Apple Watch trị giá 1,000,000đ

2

Tặng phiếu mua hàng Macbook trị giá 1,000,000đ

3

Phiếu mua hàng Airpods trị giá 500.000đ

4

Tặng Phiếu mua hàng mua sạc dự phòng (trừ AVA+, Hydrus); đồng hồ thông minh (trừ Apple); Tai nghe bluetooth và Loa bluetooth các hãng JBL, Marshall,Harman Kardon; Ốp lưng (trừ Apple) trị giá 100.000đ

5

Phiếu mua hàng mua Sim data 500GB 1 tháng trị giá 100,000đ Xem chi tiết

6

Thu cũ đổi mới: Giảm đến 2,000,000đ (Không kèm ưu đãi thanh toán qua cổng, mua kèm) Xem chi tiết";;https://www.thegioididong.com/dtdd/iphone-15;"Cấu hình & Bộ nhớ
Hệ điều hành:
iOS 17
Chip xử lý (CPU):
Apple A16 Bionic
Tốc độ CPU:
3.46 GHz
Chip đồ họa (GPU):
Apple GPU 5 nhân
RAM:
6 GB
Dung lượng lưu trữ:
128 GB
Dung lượng còn lại (khả dụng) khoảng:
113 GB
Danh bạ:
Không giới hạn
Camera & Màn hình
Pin & Sạc
Tiện ích
Kết nối
Thiết kế & Chất liệu
Thiết kế:
Nguyên khối
Chất liệu:
Khung nhôm & Mặt lưng kính cường lực
Kích thước, khối lượng:
Dài 147.6 mm - Ngang 71.6 mm - Dày 7.8 mm - Nặng 171 g
Thời điểm ra mắt:
09/2023
Hãng:
iPhone (Apple). Xem thông tin hãng";DEBUG_OOS_iPhone 15 128GB_Vàng nhạt_003832.png
Apple Watch Series 11 GPS 42mm viền nhôm dây thể thao;42mm;Yes;11490000;9190000;2026-01-31;;;https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao;"Màn hình
Công nghệ màn hình:
OLED
Kích thước màn hình:
Hãng không công bố
Độ phân giải:
374 x 446 pixels
Kích thước mặt:
42 mm
Thiết kế
Tiện ích
Pin
Cấu hình & Kết nối
Thông tin khác";Skipped
iPhone 15 Plus 128GB;Đen;Yes;21990000;18990000;2026-01-31;"Khuyến mãi

Giá và khuyến mãi dự kiến áp dụng đến 23:59 | 28/02
1

Tặng phiếu mua hàng Apple Watch trị giá 1,000,000đ

2

Tặng phiếu mua hàng Macbook trị giá 1,000,000đ

3

Phiếu mua hàng Airpods trị giá 500.000đ

4

Tặng Phiếu mua hàng mua sạc dự phòng (trừ AVA+, Hydrus); đồng hồ thông minh (trừ Apple); Tai nghe bluetooth và Loa bluetooth các hãng JBL, Marshall,Harman Kardon; Ốp lưng (trừ Apple) trị giá 100.000đ

5

Phiếu mua hàng mua Sim data 500GB 1 tháng trị giá 100,000đ Xem chi tiết

6

Thu cũ đổi mới: Giảm đến 2,000,000đ (Không kèm ưu đãi thanh toán qua cổng, mua kèm) Xem chi tiết";"Ưu đãi thanh toán Online (Click chọn để áp dụng)
 Giảm 250.000đ -
Xem chi tiết
Áp dụng sản phẩm từ 5.000.000đ trở lên.";https://www.thegioididong.com/dtdd/iphone-15-plus;"Cấu hình & Bộ nhớ
Hệ điều hành:
iOS 17
Chip xử lý (CPU):
Apple A16 Bionic
Tốc độ CPU:
3.46 GHz
Chip đồ họa (GPU):
Apple GPU 5 nhân
RAM:
6 GB
Dung lượng lưu trữ:
128 GB
Dung lượng còn lại (khả dụng) khoảng:
113 GB
Danh bạ:
Không giới hạn
Camera & Màn hình
Pin & Sạc
Tiện ích
Kết nối
Thiết kế & Chất liệu";Skipped
Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao;46mm;Yes;12350000;10090000;2026-01-31;;;https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao;"Màn hình
Công nghệ màn hình:
OLED
Kích thước màn hình:
Hãng không công bố
Độ phân giải:
416 x 496 pixels
Kích thước mặt:
46 mm
Thiết kế
Tiện ích
Pin
Cấu hình & Kết nối
Thông tin khác";Skipped
iPhone 15 256GB;Hồng nhạt;Yes;21990000;19990000;2026-01-31;"Khuyến mãi

Giá và khuyến mãi dự kiến áp dụng đến 23:59 | 28/02
1

Tặng phiếu mua hàng Apple Watch trị giá 1,000,000đ

2

Tặng phiếu mua hàng Macbook trị giá 1,000,000đ

3

Phiếu mua hàng Airpods trị giá 500.000đ

4

Tặng Phiếu mua hàng mua sạc dự phòng (trừ AVA+, Hydrus); đồng hồ thông minh (trừ Apple); Tai nghe bluetooth và Loa bluetooth các hãng JBL, Marshall,Harman Kardon; Ốp lưng (trừ Apple) trị giá 100.000đ

5

Phiếu mua hàng mua Sim data 500GB 1 tháng trị giá 100,000đ Xem chi tiết

6

Thu cũ đổi mới: Giảm đến 2,000,000đ (Không kèm ưu đãi thanh toán qua cổng, mua kèm) Xem chi tiết";"Ưu đãi thanh toán Online (Click chọn để áp dụng)
 Giảm 250.000đ -
Xem chi tiết
Áp dụng sản phẩm từ 5.000.000đ trở lên.";https://www.thegioididong.com/dtdd/iphone-15;"Cấu hình & Bộ nhớ
Hệ điều hành:
iOS 17
Chip xử lý (CPU):
Apple A16 Bionic
Tốc độ CPU:
3.46 GHz
Chip đồ họa (GPU):
Apple GPU 5 nhân
RAM:
6 GB
Dung lượng lưu trữ:
256 GB
Danh bạ:
Không giới hạn
Camera & Màn hình
Pin & Sạc
Tiện ích
Kết nối
Thiết kế & Chất liệu";Skipped
iPhone 14 256GB;Xanh Dương;Yes;19990000;16990000;2026-01-31;"Khuyến mãi

Giá và khuyến mãi dự kiến áp dụng đến 23:59 | 28/02
1

Tặng phiếu mua hàng Apple Watch trị giá 1,000,000đ

2

Tặng phiếu mua hàng Macbook trị giá 1,000,000đ

3

Phiếu mua hàng Airpods trị giá 500.000đ

4

Tặng Phiếu mua hàng mua sạc dự phòng (trừ AVA+, Hydrus); đồng hồ thông minh (trừ Apple); Tai nghe bluetooth và Loa bluetooth các hãng JBL, Marshall,Harman Kardon; Ốp lưng (trừ Apple) trị giá 100.000đ

5

Phiếu mua hàng mua Sim data 500GB 1 tháng trị giá 100,000đ Xem chi tiết

6

Thu cũ đổi mới: Giảm đến 2,000,000đ (Không kèm ưu đãi thanh toán qua cổng, mua kèm) Xem chi tiết";"Ưu đãi thanh toán Online (Click chọn để áp dụng)
 Giảm 250.000đ -
Xem chi tiết
Áp dụng sản phẩm từ 5.000.000đ trở lên.";https://www.thegioididong.com/dtdd/iphone-14;"Cấu hình & Bộ nhớ
Hệ điều hành:
iOS 17
Chip xử lý (CPU):
Apple A15 Bionic
Tốc độ CPU:
3.22 GHz
Chip đồ họa (GPU):
Apple GPU 5 nhân
RAM:
6 GB
Dung lượng lưu trữ:
256 GB
Dung lượng còn lại (khả dụng) khoảng:
241 GB
Danh bạ:
Không giới hạn
Camera & Màn hình
Pin & Sạc
Tiện ích
Kết nối
Mạng di động:
Hỗ trợ 5G
SIM:
1 Nano SIM & 1 eSIM
Wifi:
Wi-Fi MIMO
Wi-Fi 802.11 a/b/g/n/ac/ax
Dual-band (2.4 GHz/5 GHz)
GPS:
QZSS
GPS
GLONASS
GALILEO
BEIDOU
Bluetooth:
v5.3
Cổng kết nối/sạc:
Lightning
Jack tai nghe:
Lightning
Kết nối khác:
NFC
Thiết kế & Chất liệu";Skipped
Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao;Xám;Yes;12350000;10090000;2026-01-31;;;https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao;"Màn hình
Công nghệ màn hình:
OLED
Kích thước màn hình:
Hãng không công bố
Độ phân giải:
416 x 496 pixels
Kích thước mặt:
46 mm
Thiết kế
Tiện ích
Pin
Cấu hình & Kết nối
Thông tin khác";Skipped
Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean;Trắng;No;0;0;2026-01-31;;;https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-lte-49mm-vien-titanium-day-ocean;"Màn hình
Công nghệ màn hình:
OLED
Kích thước màn hình:
1.92 inch
Độ phân giải:
410 x 502 pixels
Kích thước mặt:
49 mm
Thiết kế
Tiện ích
Môn thể thao:
Đi bộ
Yoga
Chạy bộ
Bơi lội
Đạp xe
Lặn
Sim:
eSIM
Hỗ trợ nghe gọi:
Nghe gọi độc lập
Tiện ích đặc biệt:
Màn hình luôn hiển thị
Phát hiện té ngã
Nghe nhạc
Kết nối bluetooth với tai nghe
Chống nước / Kháng nước:
Chống nước 10 ATM (Bơi, lặn vùng nước nông)
Theo dõi sức khoẻ:
Điện tâm đồ
Gửi thông báo khi có tai nạn
Đo nồng độ oxy (SpO2)
Ước tính ngày rụng trứng
Vùng nhịp tim
Chấm điểm giấc ngủ
Tính quãng đường chạy
Tính lượng calories tiêu thụ
Theo dõi giấc ngủ
Theo dõi mức độ stress
Theo dõi chu kỳ kinh nguyệt
Nhắc nhở nhịp tim cao, thấp
Đo nhịp tim
Đếm số bước chân
Tiện ích khác:
Tính năng Family Setup
Trợ lý giọng nói
Nâng cổ tay sáng màn hình
Màn hình cảm ứng
Chứng nhận độ bền MIL-STD-810H
Chế độ tiết kiệm năng lượng
Đồng hồ bấm giờ
Điều khiển chụp ảnh
Từ chối cuộc gọi
Tìm điện thoại
Thay mặt đồng hồ
Dự báo thời tiết
Cuộc gọi khẩn cấp SOS
Báo thức
Đèn pin
Always On Display
Ứng dụng Chú Tâm (Mindfulness)
Phát hiện va chạm
Loa kép và 3 micro tích hợp
Chạm hai lần (Double Tap)
Chuẩn quốc tế EN13319 cho phụ kiện lặn
Bài tập Gym và Fitness (Cardio, HIIT, Pilates,...)
Apple Pay
Ngăn xếp thông minh (Smart Stack)
Hiển thị thông báo:
Line
Messenger (Facebook)
Viber
Zalo
Tin nhắn
Cuộc gọi
Pin
Cấu hình & Kết nối
Thông tin khác";DEBUG_OOS_Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean_Trắng_004038.png
iPhone 15 Plus 128GB;Xanh dương nhạt;Yes;21990000;19590000;2026-01-31;"Khuyến mãi

Giá và khuyến mãi dự kiến áp dụng đến 23:59 | 28/02
1

Tặng phiếu mua hàng Apple Watch trị giá 1,000,000đ

2

Tặng phiếu mua hàng Macbook trị giá 1,000,000đ

3

Phiếu mua hàng Airpods trị giá 500.000đ

4

Tặng Phiếu mua hàng mua sạc dự phòng (trừ AVA+, Hydrus); đồng hồ thông minh (trừ Apple); Tai nghe bluetooth và Loa bluetooth các hãng JBL, Marshall,Harman Kardon; Ốp lưng (trừ Apple) trị giá 100.000đ

5

Phiếu mua hàng mua Sim data 500GB 1 tháng trị giá 100,000đ Xem chi tiết

6

Thu cũ đổi mới: Giảm đến 2,000,000đ (Không kèm ưu đãi thanh toán qua cổng, mua kèm) Xem chi tiết";"Ưu đãi thanh toán Online (Click chọn để áp dụng)
 Giảm 250.000đ -
Xem chi tiết
Áp dụng sản phẩm từ 5.000.000đ trở lên.";https://www.thegioididong.com/dtdd/iphone-15-plus;"Cấu hình & Bộ nhớ
Hệ điều hành:
iOS 17
Chip xử lý (CPU):
Apple A16 Bionic
Tốc độ CPU:
3.46 GHz
Chip đồ họa (GPU):
Apple GPU 5 nhân
RAM:
6 GB
Dung lượng lưu trữ:
128 GB
Dung lượng còn lại (khả dụng) khoảng:
113 GB
Danh bạ:
Không giới hạn
Camera & Màn hình
Pin & Sạc
Tiện ích
Kết nối
Thiết kế & Chất liệu";Skipped
Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao;Bạc;Yes;0;12350000;2026-01-31;;;https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao;"Màn hình
Công nghệ màn hình:
OLED
Kích thước màn hình:
Hãng không công bố
Độ phân giải:
416 x 496 pixels
Kích thước mặt:
46 mm
Thiết kế
Tiện ích
Pin
Cấu hình & Kết nối
Thông tin khác";Skipped
iPhone 15 256GB;Xanh dương nhạt;Yes;21990000;19990000;2026-01-31;"Khuyến mãi

Giá và khuyến mãi dự kiến áp dụng đến 23:59 | 28/02
1

Tặng phiếu mua hàng Apple Watch trị giá 1,000,000đ

2

Tặng phiếu mua hàng Macbook trị giá 1,000,000đ

3

Phiếu mua hàng Airpods trị giá 500.000đ

4

Tặng Phiếu mua hàng mua sạc dự phòng (trừ AVA+, Hydrus); đồng hồ thông minh (trừ Apple); Tai nghe bluetooth và Loa bluetooth các hãng JBL, Marshall,Harman Kardon; Ốp lưng (trừ Apple) trị giá 100.000đ

5

Phiếu mua hàng mua Sim data 500GB 1 tháng trị giá 100,000đ Xem chi tiết

6

Thu cũ đổi mới: Giảm đến 2,000,000đ (Không kèm ưu đãi thanh toán qua cổng, mua kèm) Xem chi tiết";"Ưu đãi thanh toán Online (Click chọn để áp dụng)
 Giảm 250.000đ -
Xem chi tiết
Áp dụng sản phẩm từ 5.000.000đ trở lên.";https://www.thegioididong.com/dtdd/iphone-15;"Cấu hình & Bộ nhớ
Hệ điều hành:
iOS 17
Chip xử lý (CPU):
Apple A16 Bionic
Tốc độ CPU:
3.46 GHz
Chip đồ họa (GPU):
Apple GPU 5 nhân
RAM:
6 GB
Dung lượng lưu trữ:
256 GB
Danh bạ:
Không giới hạn
Camera & Màn hình
Pin & Sạc
Tiện ích
Kết nối
Thiết kế & Chất liệu";Skipped
iPhone 14 256GB;Trắng;Yes;19990000;16990000;2026-01-31;"Khuyến mãi

Giá và khuyến mãi dự kiến áp dụng đến 23:59 | 28/02
1

Tặng phiếu mua hàng Apple Watch trị giá 1,000,000đ

2

Tặng phiếu mua hàng Macbook trị giá 1,000,000đ

3

Phiếu mua hàng Airpods trị giá 500.000đ

4

Tặng Phiếu mua hàng mua sạc dự phòng (trừ AVA+, Hydrus); đồng hồ thông minh (trừ Apple); Tai nghe bluetooth và Loa bluetooth các hãng JBL, Marshall,Harman Kardon; Ốp lưng (trừ Apple) trị giá 100.000đ

5

Phiếu mua hàng mua Sim data 500GB 1 tháng trị giá 100,000đ Xem chi tiết

6

Thu cũ đổi mới: Giảm đến 2,000,000đ (Không kèm ưu đãi thanh toán qua cổng, mua kèm) Xem chi tiết";"Ưu đãi thanh toán Online (Click chọn để áp dụng)
 Giảm 250.000đ -
Xem chi tiết
Áp dụng sản phẩm từ 5.000.000đ trở lên.";https://www.thegioididong.com/dtdd/iphone-14;"Cấu hình & Bộ nhớ
Hệ điều hành:
iOS 17
Chip xử lý (CPU):
Apple A15 Bionic
Tốc độ CPU:
3.22 GHz
Chip đồ họa (GPU):
Apple GPU 5 nhân
RAM:
6 GB
Dung lượng lưu trữ:
256 GB
Dung lượng còn lại (khả dụng) khoảng:
241 GB
Danh bạ:
Không giới hạn
Camera & Màn hình
Pin & Sạc
Tiện ích
Kết nối
Thiết kế & Chất liệu";Skipped
Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean;Titan tự nhiên;No;0;0;2026-01-31;;;https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-lte-49mm-vien-titanium-day-ocean;"Màn hình
Công nghệ màn hình:
OLED
Kích thước màn hình:
1.92 inch
Độ phân giải:
410 x 502 pixels
Kích thước mặt:
49 mm
Thiết kế
Tiện ích
Pin
Cấu hình & Kết nối
Thông tin khác";DEBUG_OOS_Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium dây Ocean_Titan tự nhiên_004230.png
Apple Watch Series 11 GPS 46mm viền nhôm dây thể thao;Vàng Hồng;Yes;12350000;10090000;2026-01-31;;;https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-series-11-42mm-vien-nhom-day-the-thao;"Màn hình
Thiết kế
Chất liệu mặt:
Ion-X strengthened glass
Chất liệu khung viền:
Nhôm
Chất liệu dây:
Silicone
Độ rộng dây:
Hãng không công bố
Chu vi cổ tay phù hợp:
14 - 24.5 cm
Khả năng thay dây:
Có
Kích thước, khối lượng:
Dài 46 mm - Ngang 39 mm - Dày 9.7 mm - Nặng 37.8 g
Tiện ích
Môn thể thao:
Đi bộ
Yoga
Chạy bộ
Bơi lội
Đạp xe
Ba môn phối hợp (Triathlon)
Golf
Trượt tuyết
Chèo thuyền
Hỗ trợ nghe gọi:
Nghe gọi ngay trên đồng hồ
Tiện ích đặc biệt:
Màn hình luôn hiển thị
Phát hiện té ngã
Nghe nhạc
Kết nối bluetooth với tai nghe
Chống nước / Kháng nước:
Chống nước 5 ATM - ISO 22810:2010 (Tắm, bơi vùng nước nông)
Theo dõi sức khoẻ:
Điện tâm đồ
Đo nồng độ oxy (SpO2)
Ước tính ngày rụng trứng
Vùng nhịp tim
Theo dõi nhịp thở 24/7
Theo dõi Nồng độ oxy trong máu 24h
Cảnh báo tăng huyết áp
Cảnh báo ngưng thở khi ngủ
Chấm điểm giấc ngủ
Tính quãng đường chạy
Theo dõi nhịp tim 24h
Theo dõi mức độ căng thẳng 24h
Tính lượng calories tiêu thụ
Theo dõi giấc ngủ
Theo dõi chu kỳ kinh nguyệt
Nhắc nhở nhịp tim cao, thấp
Đo nhịp tim
Đếm số bước chân
Tiện ích khác:
Tính năng Family Setup
Trợ lý giọng nói
Nâng cổ tay sáng màn hình
Màn hình cảm ứng
Đồng hồ bấm giờ
Điều khiển chụp ảnh
Điều khiển chơi nhạc
Từ chối cuộc gọi
Tìm điện thoại
Thay mặt đồng hồ
Rung thông báo
Dự báo thời tiết
Cuộc gọi khẩn cấp SOS
Báo thức
Đèn pin
Ứng dụng Tiếng Ồn
Ứng dụng Thuốc
Ứng dụng Sinh Hiệu
Ứng dụng Chú Tâm (Mindfulness)
Vòng hoạt động
Tính năng Workout Buddy
Thủy triều
Phát hiện va chạm
Loa và mic thế hệ thứ hai
Khối lượng tập luyện
Cử chỉ lắc cổ tay
Chống bụi IP6X
Chạm hai lần (Double Tap)
Bản đồ ngoại tuyến
Bài tập Gym và Fitness (Cardio, HIIT, Pilates,...)
Apple Pay
Ngăn xếp thông minh (Smart Stack)
Sạc nhanh
Hiển thị thông báo:
Line
Messenger (Facebook)
Viber
Zalo
Tin nhắn
Cuộc gọi
Pin
Cấu hình & Kết nối
Thông tin khác";Skipped
