Product_Name;Color;Ton_Kho;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Other_promotion;Link;Tech_Specs;screenshot_name
iPad Air 11 inch M3 2025 WiFi 1TB;Tím;No;30590000;27490000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 3,100,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Xem thêm 1 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m3-2025-wifi;"Thông số nổi bật

iPad Air 11 inch M3 2025 WiFi 1TB
Thông tin hàng hóa
Thiết kế & Trọng lượng
Bộ xử lý
RAM
Màn hình
Đồ họa
Lưu trữ
Cảm biến
Bảo mật
Giao tiếp và kết nối
Thông tin pin & sạc
Hệ điều hành
Phụ kiện trong hộp
Thông tin hàng hóa
Xuất xứ

Trung Quốc

Thời điểm ra mắt
05/2025
Thời gian bảo hành
12 tháng
Thiết kế & Trọng lượng
Kích thước
247.6 x 178.5 x 6.1 mm
Trọng lượng sản phẩm

460 g

Chất liệu

Đang cập nhật

Bộ xử lý
CPU Model
M3
Số nhân
8
RAM
Dung lượng RAM
8 GB
Màn hình
Kích thước màn hình
11 inch
Độ phân giải

2360 x 1640 Pixels

Chuẩn màn hình
Liquid Retina HD
Mật độ điểm ảnh
264 ppi
Độ sáng
500 nits
Đồ họa
Chip đồ hoạ (GPU)

Apple GPU 9 Nhân

Lưu trữ
Dung lượng (ROM)
1 TB
Cảm biến
Cảm biến
Con quay hồi chuyển

Cảm biến gia tốc kế

Cảm biến ánh sáng

Touch ID

Bảo mật
Bảo mật

Mở khóa bằng mật mã

Giao tiếp và kết nối
Cổng giao tiếp

Type C

Wifi

Wifi 6E

Bluetooth

v5.3

Thông tin pin & sạc
Loại PIN
Lithium polymer
Dung lượng pin

28.93 Wh

Hệ điều hành
OS

iPadOS

Version
iOS 18
Phụ kiện trong hộp
Phụ kiện trong hộp

Sách HDSD

Cáp USB Type C

Củ sạc iPad";Skipped
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB;Tím;Yes;26190000;23590000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 2,600,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Xem thêm 1 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi-cellular;;Skipped
iPad Air 13 inch M3 2025 WiFi 128GB;Tím;Yes;22090000;19290000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 2,800,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Xem thêm 1 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi;;Skipped
iPad Air 11 inch M2 2024 Wifi + Cellular 512GB;Xám;No;28990000;28990000;2026-01-31;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-11-m2-2024-wifi-cellular;"Thông số nổi bật

iPad Air 11 inch M2 2024 Wifi + Cellular 512GB";Skipped
iPad Air 11 inch M2 2024 Wifi 512GB;Xanh dương;No;24990000;21990000;2026-01-31;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-11-m2-2024-wifi;"Thông số nổi bật

iPad Air 11 inch M2 2024 Wifi 512GB";Skipped
iPad Air 11 inch M3 2025 WiFi + Cellular 512GB;Xanh dương;No;29190000;25990000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 3,200,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Xem thêm 1 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m3-2025-wifi-cellular;;Skipped
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB;Xanh dương;Yes;26190000;23590000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 2,600,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi-cellular;"Thông số nổi bật

iPad Air 13 inch M3 2025 WiFi + Cellular 128GB";Skipped
iPad Air 11 inch M3 2025 WiFi 1TB;Xám không gian;No;30590000;27490000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 3,100,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m3-2025-wifi;;Skipped
iPad Air 11 inch M2 2024 Wifi + Cellular 512GB;Xanh dương;No;28990000;28990000;2026-01-31;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-11-m2-2024-wifi-cellular;"Thông số nổi bật

iPad Air 11 inch M2 2024 Wifi + Cellular 512GB";Skipped
iPad Air 13 inch M3 2025 WiFi 256GB;Xanh dương;Yes;24790000;21990000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 2,800,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi;"Thông số nổi bật

iPad Air 13 inch M3 2025 WiFi 256GB";Skipped
iPad Air 13 inch M3 2025 WiFi + Cellular 128GB;Xám không gian;No;26190000;23590000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 2,600,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi-cellular;"Thông số nổi bật

iPad Air 13 inch M3 2025 WiFi + Cellular 128GB";Skipped
iPad Air 11 inch M2 2024 Wifi 1TB;Tím;No;30490000;30490000;2026-01-31;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-11-m2-2024-wifi;"Thông số nổi bật

iPad Air 11 inch M2 2024 Wifi 1TB";Skipped
iPad Air 11 inch M3 2025 WiFi 256GB;Xanh dương;Yes;19390000;16190000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 3,200,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m3-2025-wifi;"Thông số nổi bật

iPad Air 11 inch M3 2025 WiFi 256GB
Thông tin hàng hóa
Thiết kế & Trọng lượng
Bộ xử lý
RAM
Màn hình
Đồ họa
Lưu trữ
Cảm biến
Bảo mật
Giao tiếp và kết nối
Thông tin pin & sạc
Hệ điều hành
Phụ kiện trong hộp
Thông tin hàng hóa
Xuất xứ

Trung Quốc

Thời điểm ra mắt
05/2025
Thời gian bảo hành
12 tháng
Thiết kế & Trọng lượng
Kích thước
247.6 x 178.5 x 6.1 mm
Trọng lượng sản phẩm

460 g

Chất liệu

Đang cập nhật

Bộ xử lý
CPU Model
M3
Số nhân
8
RAM
Dung lượng RAM
8 GB
Màn hình
Kích thước màn hình
11 inch
Độ phân giải

2360 x 1640 Pixels

Chuẩn màn hình
Liquid Retina HD
Mật độ điểm ảnh
264 ppi
Độ sáng
500 nits
Đồ họa
Chip đồ hoạ (GPU)

Apple GPU 9 Nhân

Lưu trữ
Dung lượng (ROM)
256 GB
Cảm biến
Cảm biến
Con quay hồi chuyển

Cảm biến gia tốc kế

Cảm biến ánh sáng

Touch ID

Bảo mật
Bảo mật

Mở khóa bằng mật mã

Giao tiếp và kết nối
Cổng giao tiếp

Type C

Wifi

Wifi 6E

Bluetooth

v5.3

Thông tin pin & sạc
Loại PIN
Lithium polymer
Dung lượng pin

28.93 Wh

Hệ điều hành
OS

iPadOS

Version
iOS 18
Phụ kiện trong hộp
Phụ kiện trong hộp

Sách HDSD

Cáp USB Type C

Củ sạc iPad";Skipped
iPad Air 11 inch M3 2025 WiFi + Cellular 1TB;Ánh Sao;No;34790000;31490000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 3,300,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m3-2025-wifi-cellular;;Skipped
iPad Air 11 inch M2 2024 Wifi 1TB;Trắng;No;30490000;30490000;2026-01-31;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-11-m2-2024-wifi;"Thông số nổi bật

iPad Air 11 inch M2 2024 Wifi 1TB";Skipped
iPad Air 11 inch M2 2024 Wifi + Cellular 1TB;Tím;No;34490000;34490000;2026-01-31;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-11-m2-2024-wifi-cellular;"Thông số nổi bật

iPad Air 11 inch M2 2024 Wifi + Cellular 1TB";Skipped
iPad Air 13 inch M3 2025 WiFi 256GB;Ánh Sao;Yes;24790000;21990000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 2,800,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Xem thêm 1 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi;;Skipped
iPad Air 13 inch M3 2025 WiFi + Cellular 256GB;Ánh Sao;Yes;28990000;26390000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 2,600,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi-cellular;"Thông số nổi bật

iPad Air 13 inch M3 2025 WiFi + Cellular 256GB";Skipped
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB;Ánh Sao;Yes;23590000;20590000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 3,000,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m3-2025-wifi-cellular;"Thông số nổi bật

iPad Air 11 inch M3 2025 WiFi + Cellular 256GB";Skipped
iPad Air 11 inch M2 2024 Wifi + Cellular 1TB;Trắng;No;34490000;34490000;2026-01-31;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-11-m2-2024-wifi-cellular;"Thông số nổi bật

iPad Air 11 inch M2 2024 Wifi + Cellular 1TB";Skipped
iPad Air 11 inch M2 2024 Wifi 1TB;Xám;No;30490000;30490000;2026-01-31;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-11-m2-2024-wifi;"Thông số nổi bật

iPad Air 11 inch M2 2024 Wifi 1TB";Skipped
iPad Air 13 inch M3 2025 WiFi 256GB;Tím;Yes;24790000;21990000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 2,800,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi;"Thông số nổi bật

iPad Air 13 inch M3 2025 WiFi 256GB";Skipped
iPad Air 11 inch M2 2024 Wifi 1TB;Xanh dương;No;30490000;30490000;2026-01-31;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-11-m2-2024-wifi;"Thông số nổi bật

iPad Air 11 inch M2 2024 Wifi 1TB";Skipped
iPad Air 11 inch M2 2024 Wifi + Cellular 1TB;Xám;No;34490000;34490000;2026-01-31;;;;https://fptshop.com.vn/may-tinh-bang/ipad-air-11-m2-2024-wifi-cellular;"Thông số nổi bật

iPad Air 11 inch M2 2024 Wifi + Cellular 1TB";Skipped
iPad mini 7 2024 Wifi 128GB;Xám không gian;Yes;13790000;13390000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 400,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Trả góp 0% lãi suất, MIỄN PHÍ chuyển đổi kì hạn 3 - 6 tháng qua thẻ tín dụng";https://fptshop.com.vn/may-tinh-bang/ipad-mini-7-2024-wifi;"Thông số nổi bật

iPad Mini 7 2024 Wifi 128GB";Skipped
iPad Air 13 inch M3 2025 WiFi + Cellular 256GB;Tím;Yes;28990000;26390000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 2,600,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Xem thêm 1 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-13-inch-m3-2025-wifi-cellular;;Skipped
iPad Air 11 inch M3 2025 WiFi + Cellular 256GB;Xanh dương;Yes;23590000;20590000;2026-01-31;"Khuyến mãi được hưởng

Tặng túi lộc 3,000,000đ áp dụng đến 31/01

Đặc quyền tặng gói dịch vụ Apple Music và Fitness+ 3 tháng 


Giảm đến 500,000đ cho Bao da/Bàn Phím, Bút cảm ứng của Apple khi mua kèm iPad 


Lì xì thêm đến 2,5 triệu khi mua kèm SIM FPT 


Trả góp 0%";;"Quà tặng và ưu đãi khác

Tặng phiếu mua hàng 200,000đ mua Microsoft® 365 Personal/Family khi mua kèm Máy tính xách tay/Macbook/iPad/PC 

Tặng phiếu mua hàng 50,000đ khi mua sim FPT kèm máy 


Ưu đãi

Giảm 5% mua camera cho đơn hàng Điện thoại/ Tablet, Điện máy từ 1 triệu 


Xem thêm 1 ưu đãi khác";https://fptshop.com.vn/may-tinh-bang/ipad-air-11-inch-m3-2025-wifi-cellular;;Skipped
